dataset_id,dataset_authors,dataset_year,dataset_doi,in_vivo,experimental_mean,number_of_shoulders,type_of_movement,active,posture,thorax_is_isb,thorax_is_global,thorax_is_isb_correctable,thorax_correction_method,thorax_origin,thorax_x_sense,thorax_x_direction,thorax_y_sense,thorax_y_direction,thorax_z_sense,thorax_z_direction,humerus_is_isb,humerus_is_isb_correctable,humerus_correction_method,humerus_origin,humerus_x_sense,humerus_x_direction,humerus_y_sense,humerus_y_direction,humerus_z_sense,humerus_z_direction,thoracohumeral_sequence,thoracohumeral_angle,thoracohumeral_usable,thoracohumeral_risk,clavicle_is_isb,clavicle_is_isb_correctable,clavicle_correction_method,clavicle_origin,clavicle_x_sense,clavicle_x_direction,clavicle_y_sense,clavicle_y_direction,clavicle_z_sense,clavicle_z_direction,scapula_is_isb,scapula_is_isb_correctable,scapula_correction_method,scapula_origin,scapula_x_sense,scapula_x_direction,scapula_y_sense,scapula_y_direction,scapula_z_sense,scapula_z_direction,humeral_motion,joint,parent,child,euler_sequence,origin_displacement,displacement_cs,displacement_absolute,displacement_correctable,displacement_correction_method,is_data_mean,shoulder_id,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z,dof_translation_norm
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,8,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_8.csv,ST_tilt_elevationScapular_8.csv,ST_protraction_elevationScapular_8.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,9,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_9.csv,ST_tilt_elevationScapular_9.csv,ST_protraction_elevationScapular_9.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,10,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_10.csv,ST_tilt_elevationScapular_10.csv,ST_protraction_elevationScapular_10.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,11,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_11.csv,ST_tilt_elevationScapular_11.csv,ST_protraction_elevationScapular_11.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,12,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_12.csv,ST_tilt_elevationScapular_12.csv,ST_protraction_elevationScapular_12.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,1,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_1.csv,,GH_suptranslation_elevationScapular_1.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,2,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_2.csv,,GH_suptranslation_elevationScapular_2.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,3,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_3.csv,,GH_suptranslation_elevationScapular_3.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,4,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_4.csv,,GH_suptranslation_elevationScapular_4.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,5,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_5.csv,,GH_suptranslation_elevationScapular_5.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,6,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_6.csv,,GH_suptranslation_elevationScapular_6.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,7,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_7.csv,,GH_suptranslation_elevationScapular_7.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,8,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_8.csv,,GH_suptranslation_elevationScapular_8.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,9,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_9.csv,,GH_suptranslation_elevationScapular_9.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,10,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_10.csv,,GH_suptranslation_elevationScapular_10.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,11,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_11.csv,,GH_suptranslation_elevationScapular_11.csv,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,False,12,authors table,#12_Matsuki_et_al,,,GH_introtation_elevationScapular_12.csv,,GH_suptranslation_elevationScapular_12.csv,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,1,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_1.csv,SC_protraction_elevationScapular_1.csv,SC_rotation_elevationScapular_1.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,2,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_2.csv,SC_protraction_elevationScapular_2.csv,SC_rotation_elevationScapular_2.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,3,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_3.csv,SC_protraction_elevationScapular_3.csv,SC_rotation_elevationScapular_3.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,4,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_4.csv,SC_protraction_elevationScapular_4.csv,SC_rotation_elevationScapular_4.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,5,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_5.csv,SC_protraction_elevationScapular_5.csv,SC_rotation_elevationScapular_5.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,6,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_6.csv,SC_protraction_elevationScapular_6.csv,SC_rotation_elevationScapular_6.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,7,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_7.csv,SC_protraction_elevationScapular_7.csv,SC_rotation_elevationScapular_7.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,8,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_8.csv,SC_protraction_elevationScapular_8.csv,SC_rotation_elevationScapular_8.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,9,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_9.csv,SC_protraction_elevationScapular_9.csv,SC_rotation_elevationScapular_9.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,10,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_10.csv,SC_protraction_elevationScapular_10.csv,SC_rotation_elevationScapular_10.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,11,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_11.csv,SC_protraction_elevationScapular_11.csv,SC_rotation_elevationScapular_11.csv,,,,
#12,Matsuki et al.,2014,"""10.1016/j.gaitpost.2013.06.021""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),,,,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,False,12,authors table,#12_Matsuki_et_al,SC_elevation_elevationScapular_12.csv,SC_protraction_elevationScapular_12.csv,SC_rotation_elevationScapular_12.csv,,,,
#13,Matsumura et al.,2013,"""10.1016/j.jse.2012.02.006""",False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,,,,,,,,,,,True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,#13_Matsumura_et_al,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,,ST_tilt_elevationFrontal.csv
#13,Matsumura et al.,2013,"""10.1016/j.jse.2012.02.006""",False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,,,,,,,,,,,True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),scapular elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,#13_Matsumura_et_al,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,ST_thoraxScapulaDistance_elevationScapular.csv
#13,Matsumura et al.,2013,"""10.1016/j.jse.2012.02.006""",False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,,,,,,,,,,,True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),sagittal elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,#13_Matsumura_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,ST_thoraxScapulaDistance_elevationSagittal.csv
#14,Moissenet et al.,2023,"""10.5281/zenodo.8146966""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#15,Nishinaka et al.,2008,"""10.1016/j.jse.2007.05.018""",True,single-plane x-ray fluoroscopy,9.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,,,,GH,,,,,,,,"angle(zh,zt)",True,True,,,,,,,,,,,False,True,,GC,+posteroanterior,geometric,-mediolateral,z^x,+inferosuperior,geometric,scapular elevation,glenohumeral,scapula,humerus,,GH,scapula,True,,,True,,engauged,#15_Nishinaka_et_al,,,,,,GH_suptranslation_elevationScapular.csv,
#16,Oki et al.,2012,"""10.1177/0363546512458571""",False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,#16_Oki_et_al,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,,
#16,Oki et al.,2012,"""10.1177/0363546512458571""",False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),True,,,AA,+posteroanterior,vec(AI>TS)^vec(AI>AA),+inferosuperior,z^x,+mediolateral,vec(TS>AA),frontal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,#16_Oki_et_al,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
